index,Job Title,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,AvgSalary,company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,seniority_by_title,Degree
586,Data Scientist,3.5,"e-IT Professionals Corp.
3.5","Foster City, CA","Canton, MI",51 - 200,NA,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),NA,0,0,108,171,139.5,e-IT Professionals Corp.,CA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,na
587,Data Scientist,4.8,"TechProjects
4.8","New York, NY","North Brunswick, NJ",1 - 50,2011,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,0,0,112,179,145.5,TechProjects,NY,10,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,na
588,Data Scientist,4,"Biz2Credit Inc
4.0","New York, NY","New York, NY",201 - 500,2007,Company - Private,Lending,Finance,$100 to $500 million (USD),"Fundera, Bond Street, OnDeck",0,0,63,111,87,Biz2Credit Inc,NY,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
589,Data Scientist,4.2,"PeoplesBank
4.2","Holyoke, MA","Holyoke, MA",201 - 500,1885,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),NA,0,0,75,126,100.5,PeoplesBank,MA,136,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M
590,Data Scientist,3.8,"Capgemini
3.8","New York, NY","Paris, France",10000+,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",0,0,110,184,147,Capgemini,NY,54,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,na,M
591,Data Engineer,3.7,"GNY Insurance Companies
3.7","New York, NY","New York, NY",201 - 500,1914,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),"Travelers, Chubb, Crum & Forster",0,0,76,145,110.5,GNY Insurance Companies,NY,107,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M
594,Data Analyst,3.9,"Citadel Federal Credit Union
3.9","Exton, PA","Exton, PA",501 - 1000,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",0,0,36,62,49,Citadel Federal Credit Union,PA,84,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,na,na
595,Data Scientist,4.6,"Conch Technologies, Inc
4.6","Waltham, MA","Memphis, TN",51 - 200,NA,Company - Private,Consulting,Business Services,$5 to $10 million (USD),NA,0,0,70,118,94,"Conch Technologies, Inc",MA,NA,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,na,M
597,Data Scientist,4.3,"Medidata Solutions
4.3","New York, NY","New York, NY",1001 - 5000,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,0,0,94,153,123.5,Medidata Solutions,NY,22,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,M
599,Other Scientist,3.3,"Rochester Regional Health
3.3","Rochester, NY","Rochester, NY",10000+,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),NA,0,0,54,115,84.5,Rochester Regional Health,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
600,Data Analyst,3.7,"CALIBRE Systems
3.7","Alexandria, VA","Alexandria, VA",501 - 1000,1989,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",0,0,50,92,71,CALIBRE Systems,VA,32,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,na,na
601,Data Engineer,4,"HP Inc.
4.0","Corvallis, OR","Palo Alto, CA",10000+,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,NA,0,0,49,97,73,HP Inc.,OR,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M
602,Data Analyst,3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),NA,0,0,67,135,101,MassMutual,MA,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
603,Machine Learning Engineer,3.9,"Tapjoy
3.9","San Francisco, CA","San Francisco, CA",201 - 500,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,138,224,181,Tapjoy,CA,14,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,na,na
604,Data Scientist,3.7,"Northrop Grumman
3.7","San Diego, CA","Falls Church, VA",10000+,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),NA,0,0,80,139,109.5,Northrop Grumman,CA,82,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,na
605,Data Scientist,3.7,"Visa Inc.
3.7","Bellevue, WA","Foster City, CA",10000+,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",0,0,158,211,184.5,Visa Inc.,WA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,sr,na
606,Data Scientist,3.9,"Quartet Health
3.9","New York, NY","New York, NY",201 - 500,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,0,0,150,180,165,Quartet Health,NY,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,sr,M
607,Data Analyst,3.7,"Motorola Solutions
3.7","Chicago, IL","Chicago, IL",10000+,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",0,0,42,80,61,Motorola Solutions,IL,93,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,na,M
608,Data Engineer,4.1,"Credit Sesame
4.1","Mountain View, CA","Mountain View, CA",51 - 200,2010,Company - Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",0,0,190,220,205,Credit Sesame,CA,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,na
609,Data Analyst,3.1,"Success Academy Charter Schools
3.1","New York, NY","New York, NY",1001 - 5000,2006,School / School District,K-12 Education,Education,$100 to $500 million (USD),NA,0,0,42,77,59.5,Success Academy Charter Schools,NY,15,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na
610,Other Scientist,3.1,"Reynolds American
3.1","Owensboro, KY","Winston-Salem, NC",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),NA,0,0,68,139,103.5,Reynolds American,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
613,Data Analyst,3,"Infosys
3.0","Hartford, CT","Bengaluru, India",10000+,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54,71,62.5,Infosys,CT,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
614,Data Scientist,3.6,"MassMutual
3.6","Springfield, MA","Springfield, MA",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),NA,0,0,34,92,63,MassMutual,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,M
616,Data Analyst,3.6,"AXION Healthcare Solutions
3.6","New York, NY","New York, NY",1 - 50,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",0,0,47,85,66,AXION Healthcare Solutions,NY,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
617,Data Engineer,3.5,"Alignment Healthcare
3.5","Orange, CA","Orange, CA",501 - 1000,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,NA,0,0,65,124,94.5,Alignment Healthcare,CA,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,na,M
619,Data Scientist,4.2,"ExecOnline
4.2","New York, NY","New York, NY",51 - 200,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",0,0,56,95,75.5,ExecOnline,NY,9,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,na,na
622,Machine Learning Engineer,4,"Mteq
4.0","Fort Belvoir, VA","Lorton, VA",501 - 1000,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",0,0,62,112,87,Mteq,VA,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
623,Data Scientist,3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,107,173,140,AstraZeneca,MD,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
624,Data Scientist,3.7,"Brillient
3.7","Silver Spring, MD","Reston, VA",201 - 500,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),NA,0,0,64,108,86,Brillient,MD,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,na,M
625,Data Scientist,4.4,"Entefy
4.4","Palo Alto, CA","Palo Alto, CA",1 - 50,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,NA,0,0,89,144,116.5,Entefy,CA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,M
627,Other Scientist,3.5,"Sunovion
3.5","Marlborough, MA","Marlborough, MA",1001 - 5000,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109,200,154.5,Sunovion,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
629,Machine Learning Engineer,3.7,"Cboe Global Markets
3.7","Lenexa, KS","Chicago, IL",501 - 1000,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),NA,0,0,61,113,87,Cboe Global Markets,KS,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na
630,Data Analyst,3.6,"San Manuel Casino
3.6","Highland, CA","Highland, CA",1001 - 5000,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),NA,0,0,35,62,48.5,San Manuel Casino,CA,35,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,na,M
631,Data Engineer,3.4,"Trace3
3.4","Houston, TX","Irvine, CA",501 - 1000,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",0,0,55,105,80,Trace3,TX,19,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na
632,Other Scientist,4,"Texas Health Huguley Hospital
4.0","Burleson, TX","Arlington, TX",1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),NA,1,0,37,52,44.5,Texas Health Huguley Hospital,TX,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
633,Other Scientist,2.4,"Teasdale Latin Foods
2.4","Hoopeston, IL","Flower Mound, TX",501 - 1000,NA,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),NA,0,0,39,66,52.5,Teasdale Latin Foods,IL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
634,Data Scientist,3.7,"Northrop Grumman
3.7","San Jose, CA","Falls Church, VA",10000+,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),NA,0,0,135,211,173,Northrop Grumman,CA,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,M
635,Data Engineer,3.5,"Saama Technologies Inc
3.5","Phoenix, AZ","Campbell, CA",501 - 1000,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",0,0,57,80,68.5,Saama Technologies Inc,AZ,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
636,Data Scientist,4.4,"Two Sigma
4.4","New York, NY","New York, NY",1001 - 5000,2001,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,NA,0,0,129,215,172,Two Sigma,NY,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,P
637,Data Scientist,3.3,"Liberty Mutual Insurance
3.3","Boston, MA","Boston, MA",10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,86,143,114.5,Liberty Mutual Insurance,MA,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
638,Other Scientist,3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,63,127,95,AstraZeneca,MD,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
639,Data Scientist,3.2,"MITRE
3.2","Bedford, MA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,50,89,69.5,MITRE,MA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,na,na
640,Data Engineer,3.2,"Guidepoint
3.2","New York, NY","New York, NY",501 - 1000,2003,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,"Coleman Research, AlphaSights, Third Bridge",0,0,43,86,64.5,Guidepoint,NY,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na
642,Other Scientist,2.1,"Cerus Corporation
2.1","Concord, CA","Concord, CA",201 - 500,NA,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),NA,0,0,74,149,111.5,Cerus Corporation,CA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P
643,Data Scientist,4,"Strategic Financial Solutions
4.0","New York, NY","New York, NY",501 - 1000,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",0,0,71,124,97.5,Strategic Financial Solutions,NY,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na
644,Data Engineer,3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,113,196,154.5,Takeda Pharmaceuticals,MA,240,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,na,M
645,Machine Learning Engineer,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,NA,0,0,81,167,124,Software Engineering Institute,PA,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
646,Data Scientist,3.4,"Remedy BPCI Partners, LLC.
3.4","New York, NY","Norwalk, CT",201 - 500,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",0,0,69,121,95,"Remedy BPCI Partners, LLC.",NY,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,na,na
647,Data Scientist,4.4,"Maven Wave Partners
4.4","Chicago, IL","Chicago, IL",201 - 500,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),NA,0,0,97,160,128.5,Maven Wave Partners,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,sr,na
648,Data Scientist,3.2,"The Climate Corporation
3.2","San Francisco, CA","San Francisco, CA",501 - 1000,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",0,0,150,238,194,The Climate Corporation,CA,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,na
651,Data Scientist,3.5,"Crossix Solutions
3.5","New York, NY","New York, NY",201 - 500,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,NA,0,0,77,132,104.5,Crossix Solutions,NY,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M
652,Other Scientist,3.7,"Vail Health
3.7","Vail, CO","Vail, CO",501 - 1000,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),NA,1,0,49,81,65,Vail Health,CO,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
653,Data Engineer,4.2,"Clarity Insights
4.2","Charlotte, NC","Chicago, IL",201 - 500,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,0,0,59,112,85.5,Clarity Insights,NC,13,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na
654,Data Analyst,4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Salt Lake City, UT","Salt Lake City, UT",10000+,1830,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,NA,0,0,35,65,50,The Church of Jesus Christ of Latter-day Saints,UT,91,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na
655,Data Engineer,3.1,"NCSOFT
3.1","Aliso Viejo, CA","Seoul, South Korea",1001 - 5000,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",0,0,79,147,113,NCSOFT,CA,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,na,na
658,Other Scientist,3.9,"GSK
3.9","Cambridge, MA","Brentford, United Kingdom",10000+,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,62,119,90.5,GSK,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M
660,Data Scientist,4.3,"Factual
4.3","Los Angeles, CA","Los Angeles, CA",51 - 200,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Foursquare,0,0,119,187,153,Factual,CA,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,na
661,Data Analyst,3.3,"TriNet
3.3","Dublin, CA","Dublin, CA",1001 - 5000,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",0,0,90,157,123.5,TriNet,CA,33,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,na,M
662,Data Analyst,3.9,"Signpost
3.9","New York, NY","New York, NY",201 - 500,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),NA,0,0,32,62,47,Signpost,NY,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,na
663,Data Scientist,3.5,"Central California Alliance for Health
3.5","Scotts Valley, CA","Scotts Valley, CA",501 - 1000,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),NA,0,0,42,86,64,Central California Alliance for Health,CA,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,na,na
664,Data Scientist,4,"Adobe
4.0","San Jose, CA","San Jose, CA",10000+,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Apple, Microsoft",0,0,116,208,162,Adobe,CA,39,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,na,M
665,Data Scientist,3.9,"AstraZeneca
3.9","New York, NY","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,102,172,137,AstraZeneca,NY,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
666,Data Engineer,3,"Pilot Flying J Travel Centers LLC
3.0","Knoxville, TN","Knoxville, TN",10000+,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",0,0,69,127,98,Pilot Flying J Travel Centers LLC,TN,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,M
668,Data Scientist,3.7,"Swiss Re
3.7","Armonk, NY","Zurich, Switzerland",10000+,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),"Munich Re, Hannover RE, SCOR",0,0,86,144,115,Swiss Re,NY,158,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M
669,Data Scientist,3.5,"Sartorius
3.5","Arvada, CO","Gottingen, Germany",5001 - 10000,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),NA,0,0,102,165,133.5,Sartorius,CO,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M
670,Data Engineer,4,"Pinnacol Assurance
4.0","Denver, CO","Denver, CO",501 - 1000,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),NA,0,0,74,124,99,Pinnacol Assurance,CO,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M
671,Other Scientist,3.3,"Palermo's Pizza
3.3","Milwaukee, WI","Milwaukee, WI",501 - 1000,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,NA,0,0,40,68,54,Palermo's Pizza,WI,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
672,Data Engineer,3.2,"Equian LLC
3.2","Franklin, TN","Indianapolis, IN",1001 - 5000,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,NA,0,0,76,142,109,Equian LLC,TN,17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,sr,na
673,Data Engineer,3.4,"MetroStar Systems
3.4","Rockville, MD","Reston, VA",201 - 500,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),NA,0,0,76,142,109,MetroStar Systems,MD,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M
674,Data Scientist,4.4,"MathWorks
4.4","Natick, MA","Natick, MA",1001 - 5000,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),NA,0,0,108,171,139.5,MathWorks,MA,37,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,sr,M
675,Data Scientist,3.3,"Liberty Mutual Insurance
3.3","Chicago, IL","Boston, MA",10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,202,306,254,Liberty Mutual Insurance,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,na,M
676,Machine Learning Engineer,3.2,"Information Builders
3.2","New York, NY","New York, NY",1001 - 5000,1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Qlik, Tableau Software, Informatica",0,0,91,159,125,Information Builders,NY,46,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,na,M
678,Data Scientist,3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),NA,0,0,80,133,106.5,Novartis,MA,25,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,sr,M
679,Other Scientist,2.9,"Audentes Therapeutics
2.9","South San Francisco, CA","San Francisco, CA",201 - 500,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"BioMarin Pharmaceutical, Sangamo Therapeutics, bluebird bio",0,0,49,97,73,Audentes Therapeutics,CA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,P
681,Other Scientist,2.7,"Advanced BioScience Laboratories
2.7","Rockville, MD","Rockville, MD",201 - 500,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),NA,0,0,49,113,81,Advanced BioScience Laboratories,MD,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P
682,Other Scientist,3.6,"Beebe Healthcare
3.6","Millville, DE","Lewes, DE",1001 - 5000,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),NA,1,0,43,70,56.5,Beebe Healthcare,DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
683,Other Scientist,3.1,"Reynolds American
3.1","Winston-Salem, NC","Winston-Salem, NC",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),NA,0,0,65,134,99.5,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
685,Data Analyst,3.3,"National Interstate
3.3","Richfield, OH","Richfield, OH",501 - 1000,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),NA,0,0,32,59,45.5,National Interstate,OH,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
687,Data Analyst,3.7,"The Hanover Insurance Group
3.7","Worcester, MA","Worcester, MA",5001 - 10000,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),NA,0,0,39,69,54,The Hanover Insurance Group,MA,169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,na
688,Data Engineer,4.5,"Moser Consulting
4.5","Indianapolis, IN","Indianapolis, IN",51 - 200,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),NA,0,0,87,158,122.5,Moser Consulting,IN,25,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,sr,na
